Kanji,Rank,Occurrences,Frequency,Cumulative Frequency,cumulative_frequency
溝,1584,43444,5.062483519893845e-05,0.9723132794941618,0.9723132794941014
瞬,1585,43308,5.046635583269557e-05,0.9723637458499944,0.9723637458499341
召,1586,43291,5.044654591191521e-05,0.9724141923959064,0.972414192395846
邸,1587,43135,5.026476075651897e-05,0.972464457156663,0.9724644571566026
稼,1588,43022,5.0133083047802456e-05,0.9725145902397108,0.9725145902396504
唄,1589,42855,4.993847970837186e-05,0.9725645287194192,0.9725645287193587
培,1590,42825,4.990352102464182e-05,0.9726144322404436,0.9726144322403834
罰,1591,42807,4.988254581440379e-05,0.972664314786258,0.9726643147861977
猿,1592,42780,4.985108299904674e-05,0.9727141658692572,0.9727141658691968
孤,1593,42740,4.9804471420740016e-05,0.972763970340678,0.9727639703406176
呪,1594,42690,4.9746206947856605e-05,0.9728137165476258,0.9728137165475654
尼,1595,42366,4.93686531635721e-05,0.9728630852007892,0.972863085200729
薫,1596,42225,4.920434735004088e-05,0.9729122895481394,0.972912289548079
宰,1597,42129,4.909247956210473e-05,0.9729613820277014,0.972961382027641
竣,1598,42068,4.902139690518697e-05,0.9730104034246068,0.9730104034245463
悩,1599,42020,4.896546301121889e-05,0.973059368887618,0.9730593688875575
渓,1600,41997,4.8938661353692525e-05,0.9731083075489716,0.9731083075489112
笹,1601,41943,4.887573572297844e-05,0.9731571832846946,0.9731571832846342
遭,1602,41921,4.885009935490974e-05,0.9732060333840497,0.9732060333839891
箇,1603,41785,4.869161998866686e-05,0.9732547250040382,0.9732547250039778
匠,1604,41759,4.866132246276749e-05,0.9733033863265008,0.9733033863264405
銘,1605,41734,4.863219022632578e-05,0.9733520185167271,0.9733520185166669
忘,1606,41652,4.853663649079699e-05,0.973400555153218,0.9734005551531577
芦,1607,41636,4.85179918594743e-05,0.9734490731450776,0.9734490731450172
嫁,1608,41428,4.82756116522793e-05,0.97349734875673,0.9734973487566695
熟,1609,41397,4.823948767909159e-05,0.973545588244409,0.9735455882443486
邪,1610,41348,4.818238849566585e-05,0.9735937706329046,0.9735937706328442
灰,1611,41332,4.816374386434316e-05,0.9736419343767688,0.9736419343767085
疾,1612,41248,4.806585954989903e-05,0.9736900002363188,0.9736900002362584
預,1613,41028,4.7809495869212014e-05,0.973737809732188,0.9737378097321276
彫,1615,41017,4.779667768517766e-05,0.9738334030875584,0.9737856064098128
紛,1614,41017,4.779667768517766e-05,0.9737856064098732,0.973833403087498
脂,1616,40759,4.749603300509926e-05,0.9738808991205636,0.9738808991205031
篤,1617,40587,4.729560321838032e-05,0.973928194723782,0.9739281947237215
廣,1618,40463,4.7151107325629466e-05,0.9739753458311076,0.9739753458310472
遇,1619,40411,4.709051227383072e-05,0.9740224363433814,0.974022436343321
眞,1620,40402,4.70800246687117e-05,0.97406951636805,0.9740695163679897
慣,1621,40398,4.707536351088103e-05,0.974116591731561,0.9741165917315006
簿,1622,40363,4.703457837986264e-05,0.9741636263099408,0.9741636263098804
勅,1623,40218,4.686561140850075e-05,0.9742104919213492,0.974210491921289
杏,1624,40196,4.683997504043205e-05,0.9742573318963896,0.9742573318963293
苗,1625,40195,4.683880975097438e-05,0.9743041707061408,0.9743041707060803
佑,1626,40165,4.680385106724433e-05,0.974350974557208,0.9743509745571476
肩,1627,40151,4.6787537014836975e-05,0.9743977620942228,0.9743977620941624
晩,1628,40056,4.6676834516358494e-05,0.9744444389287392,0.9744444389286787
烈,1629,40031,4.664770227991679e-05,0.974491086631019,0.9744910866309586
粒,1630,39826,4.6408817941094806e-05,0.97453749544896,0.9745374954488997
膜,1631,39819,4.640066091489113e-05,0.974583896109875,0.9745838961098146
玲,1632,39760,4.63319088368887e-05,0.9746302280187118,0.9746302280186514
励,1633,39652,4.620605757546053e-05,0.9746764340762872,0.9746764340762268
巳,1634,39539,4.607437986674402e-05,0.974722508456154,0.9747225084560935
辛,1635,39422,4.593804100019684e-05,0.974768446497154,0.9747684464970937
偶,1636,39363,4.5869288922194414e-05,0.9748143157860762,0.9748143157860159
坪,1637,39247,4.57341153451049e-05,0.9748600499014214,0.974860049901361
嗣,1638,39206,4.5686338477340505e-05,0.9749057362398988,0.9749057362398383
酵,1639,39195,4.567352029330616e-05,0.974951409760192,0.9749514097601316
慈,1640,39059,4.551504092706327e-05,0.9749969248011192,0.9749969248010587
誇,1641,39020,4.546959463821421e-05,0.9750423943957574,0.975042394395697
湘,1642,38947,4.538452850780443e-05,0.9750877789242652,0.9750877789242047
橘,1643,38826,4.524352848342658e-05,0.9751330224527486,0.9751330224526882
汚,1644,38743,4.5146809458440114e-05,0.975178169262207,0.9751781692621466
涯,1645,38625,4.500930530243527e-05,0.9752231785675096,0.9752231785674491
逸,1646,38567,4.49417185138905e-05,0.9752681202860234,0.975268120285963
掃,1647,38537,4.490675983016046e-05,0.9753130270458537,0.9753130270457931
魏,1648,38421,4.477158625307095e-05,0.9753577986321066,0.9753577986320462
鳳,1649,38408,4.475643749012126e-05,0.9754025550695968,0.9754025550695363
鼻,1650,38348,4.4686520122661167e-05,0.9754472415897194,0.975447241589659
阻,1651,38168,4.447676802028088e-05,0.9754917183577396,0.9754917183576793
槻,1652,37863,4.412135473569208e-05,0.9755358397124754,0.975535839712415
訂,1653,37841,4.409571836762337e-05,0.975579935430843,0.9755799354307826
勘,1654,37823,4.407474315738535e-05,0.9756240101740004,0.97562401017394
寮,1655,37790,4.4036288605282295e-05,0.9756680464626056,0.9756680464625452
控,1656,37752,4.39920076058909e-05,0.9757120384702116,0.9757120384701511
噴,1657,37734,4.397103239565288e-05,0.9757560095026072,0.9757560095025467
旨,1658,37688,4.391742908060014e-05,0.9757999269316876,0.9757999269316273
猪,1659,37637,4.385799931825905e-05,0.975843784931006,0.9758437849309456
媒,1660,37608,4.382420592398668e-05,0.97588760913693,0.9758876091368696
麦,1661,37575,4.3785751371883625e-05,0.9759313948883018,0.9759313948882414
努,1662,37541,4.3746131530322906e-05,0.9759751410198322,0.9759751410197718
帆,1663,37377,4.3555024059265314e-05,0.9760186960438916,0.9760186960438311
遷,1664,37326,4.349559429692424e-05,0.9760621916381884,0.976062191638128
泣,1665,37260,4.341868519271813e-05,0.9761056103233812,0.9761056103233208
墜,1666,37119,4.325437937918692e-05,0.9761488647027604,0.9761488647026999
頁,1667,37090,4.322058598491454e-05,0.9761920852887452,0.9761920852886848
朋,1668,37083,4.3212428958710856e-05,0.976235297717704,0.9762352977176435
淵,1669,36874,4.29688834620582e-05,0.976278266601166,0.9762782666011056
昔,1670,36850,4.294091651507416e-05,0.976321207517681,0.9763212075176206
暁,1671,36729,4.2799916490696304e-05,0.9763640074341716,0.9763640074341113
循,1672,36674,4.273582557052455e-05,0.9764067432597424,0.9764067432596819
釣,1673,36642,4.269853630787917e-05,0.9764494417960502,0.9764494417959898
准,1674,36475,4.250393296844857e-05,0.9764919457290188,0.9764919457289583
屈,1675,36470,4.249810652116023e-05,0.9765344438355398,0.9765344438354794
藝,1676,36387,4.2401387496173775e-05,0.976576845223036,0.9765768452229756
條,1677,36301,4.230117260281431e-05,0.9766191463956388,0.9766191463955785
陶,1678,36291,4.228951970823762e-05,0.976661435915347,0.9766614359152866
緩,1679,36268,4.226271805071125e-05,0.9767036986333978,0.9767036986333374
諏,1680,36175,4.2154346131148107e-05,0.976745852979529,0.9767458529794686
虐,1681,36110,4.207860231639967e-05,0.9767879315818454,0.976787931581785
楠,1682,36028,4.198304858087088e-05,0.9768299146304262,0.9768299146303658
鍋,1683,35979,4.192594939744514e-05,0.9768718405798236,0.9768718405797633
扉,1684,35855,4.178145350469427e-05,0.9769136220333284,0.9769136220332679
禅,1685,35757,4.166725513784279e-05,0.9769552892884662,0.9769552892884058
秩,1686,35666,4.156121379719498e-05,0.9769968505022634,0.976996850502203
學,1687,35567,4.1445850140885824e-05,0.9770382963524042,0.9770382963523438
萌,1688,35518,4.1388750957460086e-05,0.9770796851033616,0.9770796851033013
莉,1689,35377,4.122444514392886e-05,0.9771209095485056,0.9771209095484453
梶,1690,35241,4.106596577768598e-05,0.9771619755142834,0.977161975514223
祈,1691,35198,4.101585833100625e-05,0.9772029913726143,0.9772029913725541
瞳,1692,35162,4.097390791053019e-05,0.977243965280525,0.9772439652804646
楊,1693,34901,4.066976736207879e-05,0.9772846350478872,0.9772846350478267
幽,1694,34821,4.057654420546533e-05,0.9773252115920924,0.9773252115920321
嶺,1695,34808,4.056139544251564e-05,0.977365772987535,0.9773657729874746
虹,1696,34765,4.051128799583591e-05,0.9774062842755308,0.9774062842754705
傍,1697,34684,4.041689954976478e-05,0.9774467011750808,0.9774467011750203
洪,1698,34664,4.0393593760611416e-05,0.9774870947688412,0.9774870947687809
芽,1699,34656,4.038427144495007e-05,0.9775274790402864,0.9775274790402259
鴨,1700,34635,4.035980036633904e-05,0.9775678388406526,0.9775678388405922
幣,1701,34612,4.033299870881267e-05,0.9776081718393612,0.9776081718393009
蒼,1702,34569,4.0282891262132935e-05,0.9776484547306236,0.977648454730563
碁,1703,34532,4.023977555219921e-05,0.9776886945061756,0.9776886945061153
軟,1704,34377,4.005915568626063e-05,0.977728753661862,0.9777287536618016
偏,1705,34324,3.999739534500422e-05,0.977768751057207,0.9777687510571466
懸,1706,34267,3.9930973845917134e-05,0.9778086820310528,0.9778086820309925
藍,1707,34140,3.978298208479327e-05,0.9778484650131376,0.9778484650130773
栖,1708,33986,3.960352750831236e-05,0.977888068540646,0.9778880685405856
鷲,1709,33956,3.956856882458231e-05,0.9779276371094706,0.9779276371094102
懐,1710,33842,3.9435725826408136e-05,0.977967072835297,0.9779670728352367
毅,1711,33714,3.928656877582661e-05,0.9780063594040728,0.9780063594040125
閲,1712,33700,3.9270254723419246e-05,0.9780456296587964,0.9780456296587359
頻,1713,33543,3.908730427856534e-05,0.9780847169630748,0.9780847169630145
跳,1714,33485,3.9019717490020576e-05,0.9781237366805648,0.9781237366805045
措,1715,33445,3.897310591171385e-05,0.9781627097864766,0.9781627097864162
驚,1716,33256,3.875286620421456e-05,0.9782014626526808,0.9782014626526204
酷,1717,33127,3.860254386417536e-05,0.978240065196545,0.9782400651964847
貯,1718,33083,3.855127112803795e-05,0.9782786164676732,0.9782786164676127
刈,1719,33064,3.852913062834225e-05,0.9783171455983014,0.978317145598241
羊,1720,33029,3.848834549732387e-05,0.9783556339437988,0.9783556339437384
讃,1721,32886,3.832170910487731e-05,0.9783939556529035,0.9783939556528433
遼,1722,32873,3.8306560341927625e-05,0.9784322622132456,0.9784322622131852
薦,1723,32777,3.819469255399147e-05,0.9784704569057996,0.9784704569057392
魅,1724,32769,3.818537023833013e-05,0.978508642276038,0.9785086422759776
昆,1725,32641,3.80362131877486e-05,0.9785466784892256,0.9785466784891653
牝,1726,32557,3.793832887330447e-05,0.978584616818099,0.9785846168180387
鼓,1727,32482,3.785093216397935e-05,0.9786224677502632,0.9786224677502027
遥,1728,32402,3.775770900736589e-05,0.9786602254592704,0.97866022545921
栽,1729,32339,3.768429577153279e-05,0.978697909755042,0.9786979097549816
鍵,1730,32334,3.7678469324244446e-05,0.9787355882243662,0.9787355882243058
烏,1731,32244,3.757359327305431e-05,0.9787731618176392,0.9787731618175789
伎,1732,32242,3.7571262694138974e-05,0.9788107330803334,0.978810733080273
虚,1733,32204,3.752698169474758e-05,0.9788482600620282,0.9788482600619678
腰,1734,32128,3.743841969596479e-05,0.978885698481724,0.9788856984816637
黙,1735,32033,3.732771719748631e-05,0.9789230261989216,0.9789230261988612
腫,1736,31889,3.715991551558209e-05,0.9789601861144372,0.9789601861143767
郁,1737,31858,3.712379154239437e-05,0.9789973099059796,0.9789973099059192
擁,1738,31856,3.712146096347904e-05,0.979034431366943,0.9790344313668826
旦,1739,31784,3.703756012252693e-05,0.9790714689270656,0.9790714689270051
慢,1740,31619,3.684528736201167e-05,0.9791083142144276,0.9791083142143672
墨,1741,31558,3.6774204705093904e-05,0.9791450884191326,0.9791450884190722
扇,1742,31500,3.670661791654915e-05,0.9791817950370492,0.9791817950369888
訟,1743,31431,3.662621294397004e-05,0.9792184212499933,0.9792184212499327
鐘,1744,31356,3.6538816234644925e-05,0.9792549600662278,0.9792549600661674
瑠,1745,31318,3.649453523525353e-05,0.979291454601463,0.9792914546014027
脅,1746,31193,3.6348874053045e-05,0.979327803475516,0.9793278034754557
趙,1747,31133,3.6278956685584906e-05,0.9793640824322016,0.9793640824321412
隼,1748,31110,3.625215502805854e-05,0.9794003345872296,0.9794003345871692
匹,1749,31090,3.622884923890518e-05,0.9794365634364686,0.9794365634364082
宜,1750,31056,3.618922939734445e-05,0.979472752665866,0.9794727526658055
誓,1751,31030,3.615893187144508e-05,0.9795089115977372,0.979508911597677
蛇,1752,31012,3.613795666120705e-05,0.9795450495543986,0.9795450495543382
劣,1753,30941,3.605522110971261e-05,0.9795811047755084,0.9795811047754479
拘,1754,30922,3.603308061001691e-05,0.9796171378561184,0.979617137856058
泥,1755,30861,3.596199795309915e-05,0.9796530998540716,0.9796530998540111
尿,1756,30831,3.5927039269369105e-05,0.9796890268933408,0.9796890268932804
衰,1757,30759,3.584313842841699e-05,0.9797248700317692,0.9797248700317088
胡,1758,30682,3.575341114017654e-05,0.9797606234429094,0.979760623442849
郭,1759,30628,3.569048550946245e-05,0.9797963139284188,0.9797963139283584
樋,1760,30603,3.566135327302075e-05,0.979831975281692,0.9798319752816315
濱,1761,30539,3.558677474772998e-05,0.9798675620564395,0.9798675620563791
夷,1762,30512,3.555531193237294e-05,0.979903117368372,0.9799031173683115
俣,1763,30324,3.533623751433131e-05,0.9799384536058862,0.9799384536058258
伐,1764,30307,3.531642759355095e-05,0.9799737700334796,0.9799737700334193
炉,1765,30287,3.529312180439759e-05,0.980009063155284,0.9800090631552237
淀,1766,30259,3.5260493699582875e-05,0.9800443236489838,0.9800443236489234
菩,1767,30091,3.5064725070694615e-05,0.9800793883740544,0.980079388373994
湿,1768,30078,3.504957630774493e-05,0.980114437950362,0.9801144379503017
蜂,1769,30066,3.503559283425291e-05,0.9801494735431964,0.980149473543136
叢,1770,30031,3.499480770323452e-05,0.9801844683508996,0.9801844683508392
抽,1771,30016,3.49773283613695e-05,0.9802194456792608,0.9802194456792005
庵,1772,29879,3.481768370566895e-05,0.9802542633629666,0.9802542633629062
掌,1773,29776,3.469765889152912e-05,0.980288961021858,0.9802889610217977
悦,1774,29707,3.461725391895002e-05,0.9803235782757772,0.9803235782757167
霞,1775,29663,3.4565981182812616e-05,0.98035814425696,0.9803581442568995
蹴,1776,29624,3.4520534893963555e-05,0.9803926647918538,0.9803926647917934
慕,1777,29589,3.447974976294516e-05,0.9804271445416168,0.9804271445415563
牙,1778,29581,3.447042744728382e-05,0.980461614969064,0.9804616149690036
零,1779,29554,3.443896463192678e-05,0.980496053933696,0.9804960539336356
播,1780,29526,3.440633652711207e-05,0.9805304602702232,0.9805304602701627
葵,1781,29518,3.4397014211450724e-05,0.9805648572844344,0.9805648572843741
孔,1782,29472,3.434341089639798e-05,0.9805992006953308,0.9805992006952705
肝,1783,29471,3.4342245606940314e-05,0.980633542940938,0.9806335429408775
祀,1784,29470,3.434108031748265e-05,0.9806678840212554,0.980667884021195
暫,1785,29429,3.429330344971825e-05,0.9807021773247052,0.9807021773246447
需,1786,29413,3.427465881839556e-05,0.9807364519835235,0.9807364519834632
腸,1787,29387,3.4244361292496184e-05,0.980770696344816,0.9807706963447557
籠,1788,29363,3.421639434551215e-05,0.9808049127391616,0.9808049127391012
疫,1789,29345,3.419541913527412e-05,0.9808391081582968,0.9808391081582365
纂,1790,29285,3.412550176781402e-05,0.9808732336600648,0.9808732336600043
酔,1791,29263,3.409986539974533e-05,0.9809073335254644,0.980907333525404
逢,1792,29224,3.405441911089626e-05,0.9809413879445752,0.9809413879445149
硫,1793,29207,3.40346091901159e-05,0.9809754225537656,0.9809754225537051
隅,1794,29204,3.40311133217429e-05,0.9810094536670873,0.9810094536670269
壮,1795,29157,3.397634471723249e-05,0.9810434300118044,0.9810434300117441
畠,1796,29129,3.394371661241778e-05,0.981077373728417,0.9810773737283566
挟,1797,29100,3.39099232181454e-05,0.9811112836516352,0.9811112836515747
腐,1798,29095,3.390409677085706e-05,0.981145187748406,0.9811451877483456
牟,1799,29087,3.389477445519572e-05,0.9811790825228612,0.9811790825228007
刃,1800,29057,3.385981577146567e-05,0.9812129423386324,0.9812129423385721
岬,1801,29035,3.3834179403396966e-05,0.981246776518036,0.9812467765179755
湊,1802,29025,3.382252650882029e-05,0.9812805990445448,0.9812805990444844
寸,1803,28990,3.3781741377801896e-05,0.9813143807859226,0.9813143807858622
傑,1804,28979,3.3768923193767546e-05,0.9813481497091164,0.9813481497090559
樽,1805,28853,3.362209672210135e-05,0.9813817718058384,0.981381771805778
壇,1806,28796,3.355567522301426e-05,0.9814153274810614,0.981415327481001
櫻,1807,28775,3.3531204144403227e-05,0.9814488586852058,0.9814488586851454
裸,1808,28693,3.343565040887444e-05,0.9814822943356148,0.9814822943355543
偉,1809,28511,3.322356772757882e-05,0.9815155179033423,0.981515517903282
窪,1810,28486,3.319443549113711e-05,0.9815487123388336,0.981548712338773
勃,1811,28296,3.297303049418015e-05,0.9815816853693276,0.9815816853692673
稔,1812,28267,3.293923709990777e-05,0.9816146246064276,0.9816146246063672
渕,1813,28081,3.272249326078148e-05,0.9816473470996884,0.981647347099628
赴,1814,28050,3.268636928759376e-05,0.981680033468976,0.9816800334689155
叔,1815,27903,3.2515071737316536e-05,0.9817125485407132,0.9817125485406528
癌,1816,27856,3.2460303132806126e-05,0.981745008843846,0.9817450088437856
蓋,1817,27842,3.2443989080398775e-05,0.9817774528329264,0.981777452832866
冨,1818,27773,3.236358410781966e-05,0.9818098164170342,0.9818098164169738
楼,1819,27601,3.216315432110073e-05,0.9818419795713552,0.9818419795712949
耶,1820,27564,3.212003861116701e-05,0.9818740996099664,0.9818740996099061
肺,1821,27513,3.2060608848825924e-05,0.9819061602188154,0.981906160218755
邑,1822,27501,3.2046625375333907e-05,0.9819382068441908,0.9819382068441304
諭,1823,27485,3.2027980744011214e-05,0.9819702348249348,0.9819702348248743
盾,1824,27416,3.194757577143211e-05,0.982002182400706,0.9820021824006457
茅,1825,27388,3.19149476666174e-05,0.9820340973483728,0.9820340973483124
桁,1826,27356,3.1877658403972015e-05,0.9820659750067768,0.9820659750067163
笛,1827,27213,3.171102201152546e-05,0.9820976860287882,0.9820976860287278
綿,1828,27191,3.168538564345676e-05,0.9821293714144316,0.9821293714143713
凍,1829,27070,3.15443856190789e-05,0.9821609158000508,0.9821609157999903
妊,1830,27016,3.148145998836482e-05,0.982192397260039,0.9821923972599786
荻,1831,27015,3.148029469890715e-05,0.982223877554738,0.9822238775546775
衡,1832,26918,3.136726162151333e-05,0.9822552448163596,0.9822552448162991
隈,1833,26868,3.130899714862992e-05,0.9822865538135082,0.9822865538134478
帖,1834,26855,3.129384838568023e-05,0.9823178476618938,0.9823178476618334
盆,1835,26819,3.125189796520418e-05,0.9823490995598588,0.9823490995597985
庶,1836,26735,3.115401365076005e-05,0.9823802535735096,0.9823802535734493
瓶,1837,26702,3.1115559098657e-05,0.9824113691326084,0.9824113691325479
履,1838,26651,3.105612933631592e-05,0.9824424252619446,0.9824424252618842
殻,1839,26637,3.103981528390856e-05,0.9824734650772284,0.9824734650771682
但,1840,26630,3.103165825770488e-05,0.9825044967354862,0.9825044967354258
髙,1841,26496,3.087550947037734e-05,0.9825353722449566,0.9825353722448962
帽,1842,26466,3.084055078664729e-05,0.9825662127957432,0.9825662127956828
鋭,1843,26449,3.082074086586693e-05,0.9825970335366092,0.9825970335365487
犠,1844,26416,3.078228631376388e-05,0.9826278158229228,0.9826278158228625
暖,1845,26398,3.0761311103525854e-05,0.9826585771340264,0.9826585771339661
枢,1846,26331,3.0683236709862084e-05,0.9826892603707365,0.9826892603706759
曰,1847,26234,3.057020363246826e-05,0.9827198305743688,0.9827198305743085
讐,1848,26227,3.0562046606264586e-05,0.9827503926209752,0.9827503926209147
猟,1849,26222,3.0556220158976245e-05,0.982780948841134,0.9827809488410737
践,1850,26183,3.0510773870127184e-05,0.9828114596150044,0.9828114596149439
寅,1851,26178,3.050494742283884e-05,0.9828419645624272,0.9828419645623667
朴,1852,26084,3.039541021381803e-05,0.9828723599726408,0.9828723599725805
瓦,1853,26023,3.0324327556900267e-05,0.9829026843001978,0.9829026843001374
嬢,1854,25933,3.021945150571013e-05,0.9829329037517036,0.9829329037516431
叩,1855,25922,3.020663332167577e-05,0.9829631103850252,0.9829631103849648
畜,1856,25919,3.0203137453302774e-05,0.9829933135224784,0.982993313522418
哀,1857,25891,3.0170509348488064e-05,0.9830234840318268,0.9830234840317665
臼,1858,25868,3.014370769096169e-05,0.983053627739518,0.9830536277394575
繊,1859,25692,2.993861674641209e-05,0.9830835663562644,0.9830835663562039
獅,1860,25679,2.99234679834624e-05,0.9831134898242476,0.9831134898241873
棚,1861,25563,2.9788294406372884e-05,0.983143278118654,0.9831432781185937
閥,1862,25558,2.9782467959084545e-05,0.9831730605866132,0.9831730605865527
陀,1863,25472,2.9682253065725074e-05,0.9832027428396788,0.9832027428396185
吐,1864,25400,2.959835222477296e-05,0.9832323411919036,0.9832323411918433
鳩,1865,25374,2.956805469887359e-05,0.9832619092466026,0.9832619092465422
汽,1866,25170,2.933033564950927e-05,0.9832912395822522,0.9832912395821918
苑,1867,25135,2.9289550518490885e-05,0.9833205291327708,0.9833205291327103
蓄,1868,25115,2.926624472933752e-05,0.9833497953775,0.9833497953774396
懲,1869,25094,2.9241773650726487e-05,0.9833790371511508,0.9833790371510903
於,1870,25049,2.918933562513141e-05,0.9834082264867758,0.9834082264867154
舌,1871,25020,2.915554223085904e-05,0.9834373820290068,0.9834373820289463
虜,1872,25008,2.914155875736702e-05,0.983466523587764,0.9834665235877036
洛,1873,24994,2.9125244704959664e-05,0.983495648832469,0.9834956488324086
燕,1874,24825,2.892831078661373e-05,0.9835245771432556,0.9835245771431952
浸,1875,24730,2.881760828813525e-05,0.9835533947515436,0.9835533947514833
蝶,1876,24702,2.878498018332054e-05,0.983582179731727,0.9835821797316666
茎,1877,24702,2.878498018332054e-05,0.9836109647119105,0.9836109647118499
粋,1878,24598,2.8663790079723047e-05,0.98363962850199,0.9836396285019297
尺,1879,24564,2.8624170238162325e-05,0.9836682526722282,0.9836682526721678
揃,1880,24532,2.8586880975516943e-05,0.9836968395532038,0.9836968395531434
喚,1881,24515,2.8567071054736584e-05,0.9837254066242584,0.983725406624198
杜,1882,24487,2.853444294992187e-05,0.9837539410672084,0.983753941067148
揺,1883,24339,2.836198011018697e-05,0.9837823030473184,0.9837823030472581
賭,1884,24289,2.8303715637303564e-05,0.9838106067629558,0.9838106067628954
妨,1885,24157,2.814989742889136e-05,0.9838387566603848,0.9838387566603244
搬,1886,24145,2.813591395539934e-05,0.9838668925743402,0.9838668925742798
噂,1887,24117,2.810328585058463e-05,0.9838949958601908,0.9838949958601304
奮,1888,24115,2.810095527166929e-05,0.9839230968154624,0.983923096815402
舶,1889,24063,2.8040360219870543e-05,0.9839511371756824,0.9839511371756219
漠,1890,24052,2.8027542035836192e-05,0.983979164717718,0.9839791647176577
舘,1891,23900,2.7850418038270625e-05,0.9840070151357564,0.984007015135696
是,1892,23876,2.7822451091286587e-05,0.9840348375868476,0.9840348375867873
鄭,1893,23834,2.777350893406452e-05,0.9840626110957816,0.9840626110957214
紳,1894,23777,2.770708743497743e-05,0.9840903181832168,0.9840903181831563
喪,1895,23751,2.767678990907805e-05,0.9841179949731258,0.9841179949730654
柿,1896,23687,2.760221138378729e-05,0.9841455971845096,0.9841455971844492
肢,1897,23647,2.755559980548056e-05,0.984173152784315,0.9841731527842547
癖,1898,23582,2.7479855990732125e-05,0.9842006326403058,0.9842006326402454
叫,1899,23540,2.743091383351006e-05,0.9842280635541392,0.9842280635540789
囚,1900,23527,2.7415765070560376e-05,0.98425547931921,0.9842554793191495
稀,1901,23474,2.735400472930396e-05,0.9842828333239392,0.9842828333238788
粘,1902,23437,2.731088901937024e-05,0.9843101442129586,0.9843101442128982
潔,1903,23430,2.730273199316656e-05,0.9843374469449516,0.9843374469448913
慰,1904,23412,2.7281756782928528e-05,0.9843647287017346,0.9843647287016742
牲,1905,23307,2.7159401389873364e-05,0.9843918881031244,0.9843918881030641
萬,1906,23190,2.7023062523326182e-05,0.9844189111656478,0.9844189111655874
駄,1907,23171,2.700092202363049e-05,0.9844459120876716,0.9844459120876111
兆,1908,23154,2.698111210285013e-05,0.9844728931997744,0.984472893199714
鐵,1909,23145,2.697062449773112e-05,0.984499863824272,0.9844998638242117
槍,1910,23121,2.6942657550747075e-05,0.9845268064818228,0.9845268064817625
錬,1911,23056,2.686691373599864e-05,0.9845536733955588,0.9845536733954985
睦,1912,22979,2.6777186447758187e-05,0.9845804505820066,0.9845804505819462
拾,1913,22939,2.6730574869451456e-05,0.984607181156876,0.9846071811568157
瀧,1914,22899,2.668396329114473e-05,0.9846338651201672,0.9846338651201069
馴,1915,22833,2.6607054186938625e-05,0.9846604721743542,0.9846604721742938
擬,1916,22828,2.6601227739650284e-05,0.9846870734020938,0.9846870734020334
鶏,1917,22744,2.650334342520616e-05,0.9847135767455192,0.9847135767454587
嘘,1918,22715,2.6469550030933773e-05,0.98474004629555,0.9847400462954896
鍛,1919,22671,2.641827729479637e-05,0.9847664645728448,0.9847664645727844
碧,1920,22661,2.640662440021969e-05,0.984792871197245,0.9847928711971846
絞,1921,22594,2.632855000655592e-05,0.9848191997472516,0.9848191997471911
拍,1922,22571,2.630174834902955e-05,0.9848455014956006,0.9848455014955402
樺,1923,22544,2.6270285533672502e-05,0.9848717717811344,0.9848717717810739
鉛,1924,22477,2.619221114000873e-05,0.9848979639922744,0.9848979639922139
巧,1925,22461,2.6173566508686043e-05,0.9849241375587828,0.9849241375587225
肖,1926,22329,2.601974830027384e-05,0.9849501573070832,0.9849501573070228
疎,1927,22319,2.600809540569716e-05,0.9849761654024888,0.9849761654024285
賜,1928,22194,2.5862434223488628e-05,0.9850020278367124,0.985002027836652
歓,1929,22161,2.5823979671385576e-05,0.985027851816384,0.9850278518163235
喰,1930,22060,2.5706285436161087e-05,0.98505355810182,0.9850535581017597
砦,1931,21985,2.5618888726835967e-05,0.9850791769905468,0.9850791769904865
忌,1932,21983,2.561655814792064e-05,0.9851047935486948,0.9851047935486344
爪,1933,21961,2.559092177985193e-05,0.9851303844704749,0.9851303844704143
絹,1934,21960,2.558975649039426e-05,0.9851559742269652,0.9851559742269047
股,1935,21912,2.5533822596426188e-05,0.9851815080495616,0.9851815080495011
憧,1936,21905,2.5525665570222512e-05,0.9852070337151316,0.9852070337150713
灘,1937,21879,2.5495368044323136e-05,0.985232529083176,0.9852325290831156
胴,1938,21756,2.5352037441029945e-05,0.9852578811206172,0.9852578811205567
粛,1939,21689,2.527396304736617e-05,0.9852831550836644,0.9852831550836041
砕,1940,21669,2.5250657258212808e-05,0.9853084057409228,0.9853084057408623
粧,1941,21655,2.5234343205805453e-05,0.9853336400841284,0.9853336400840681
痴,1942,21605,2.517607873292204e-05,0.9853588161628614,0.985358816162801
帥,1943,21558,2.5121310128411635e-05,0.9853839374729898,0.9853839374729294
椿,1944,21558,2.5121310128411635e-05,0.9854090587831182,0.9854090587830578
峯,1945,21552,2.5114318391665623e-05,0.98543417310151,0.9854341731014495
呈,1946,21419,2.4959334893795752e-05,0.9854591324364036,0.9854591324363433
釧,1947,21363,2.489407868416633e-05,0.9854840265150878,0.9854840265150274
凶,1948,21334,2.4860285289893952e-05,0.9855088868003776,0.9855088868003173
扶,1949,21332,2.485795471097861e-05,0.9855337447550888,0.9855337447550283
礁,1950,21328,2.4853293553147943e-05,0.985558598048642,0.9855585980485815
